,開始時刻,終了時刻,左クリック,右クリック,打鍵回数,実行ファイル名,手動分類,候補1,候補2,候補3,自動推定,
,2013/05/22 15:11:11,2013/05/22 15:11:12,1,0,0,notepad.exe:UBR1 - メモ帳,テスト,,,,テスト,
,2013/05/22 15:11:12,2013/05/22 15:11:13,1,0,0,explorer.exe:unknown,テスト,,,,テスト,
,2013/05/22 15:11:13,2013/05/22 15:12:21,11,0,2,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:12:21,2013/05/22 15:12:36,2,0,21,excel.exe:検索と置換,テスト,,,,テスト,
,2013/05/22 15:12:36,2013/05/22 15:12:46,2,0,2,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:12:46,2013/05/22 15:13:04,16,0,5,excel.exe:検索と置換,テスト,,,,テスト,
,2013/05/22 15:13:04,2013/05/22 15:13:05,1,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:13:05,2013/05/22 15:13:08,3,0,0,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,テスト,プログラミング,テスト,,テスト,
,2013/05/22 15:13:08,2013/05/22 15:13:17,2,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:13:17,2013/05/22 15:15:25,0,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:15:25,2013/05/22 15:16:16,0,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:16:57,2013/05/22 15:18:17,10,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:18:17,2013/05/22 15:19:04,13,0,10,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,テスト,プログラミング,テスト,,テスト,
,2013/05/22 15:19:04,2013/05/22 15:19:06,3,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:19:06,2013/05/22 15:19:36,2,0,0,excel.exe:Microsoft Excel - 01_位置情報変換.xls,テスト,,,,テスト,
,2013/05/22 15:19:36,2013/05/22 15:19:38,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:19:38,2013/05/22 15:19:47,3,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:19:47,2013/05/22 15:20:12,2,0,0,excel.exe:Microsoft Excel - 01_位置情報変換.xls,テスト,,,,テスト,
,2013/05/22 15:20:13,2013/05/22 15:20:14,1,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:20:14,2013/05/22 15:20:15,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:20:15,2013/05/22 15:20:16,1,0,0,firefox.exe:独立是什?意思_日?在?翻?_独立的翻?、含?、?音、用法、参考例句_?江小D日??典 - Mozilla Firefox,テスト,プログラミング,余暇,テスト,テスト,
,2013/05/22 15:20:16,2013/05/22 15:20:25,1,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:20:28,2013/05/22 15:20:30,1,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:20:31,2013/05/22 15:23:25,31,1,18,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,テスト,プログラミング,テスト,,テスト,
,2013/05/22 15:23:25,2013/05/22 15:23:29,1,0,0,excel.exe:Microsoft Excel - 01_位置情報変換.xls,テスト,,,,テスト,
,2013/05/22 15:23:29,2013/05/22 15:23:30,1,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:23:30,2013/05/22 15:23:47,5,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:23:47,2013/05/22 15:24:04,1,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:24:04,2013/05/22 15:24:09,2,0,0,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,テスト,プログラミング,テスト,,テスト,
,2013/05/22 15:24:09,2013/05/22 15:24:10,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:24:10,2013/05/22 15:25:00,17,0,18,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:25:00,2013/05/22 15:25:27,1,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:25:27,2013/05/22 15:25:49,1,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:25:49,2013/05/22 15:25:50,0,0,0,excel.exe:26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:25:50,2013/05/22 15:25:51,2,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:25:51,2013/05/22 15:25:53,1,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:25:53,2013/05/22 15:25:54,2,0,0,bcompare.exe:ogl-srcdata - テキストの比較 - Beyond Compare,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:25:54,2013/05/22 15:25:55,1,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:25:55,2013/05/22 15:25:56,1,0,0,bcompare.exe:確認,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:25:56,2013/05/22 15:25:57,1,0,0,bcompare.exe:ogl-srcdata - テキストの比較 - Beyond Compare,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:25:57,2013/05/22 15:25:58,1,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:25:58,2013/05/22 15:26:00,2,0,0,bcompare.exe:ogl-srcdata - テキストの比較 - Beyond Compare,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:26:00,2013/05/22 15:26:02,1,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:26:02,2013/05/22 15:26:03,1,0,0,explorer.exe:スタート メニュー,テスト,,,,テスト,
,2013/05/22 15:26:03,2013/05/22 15:26:07,1,0,0,explorer.exe:unknown,テスト,,,,テスト,
,2013/05/22 15:26:07,2013/05/22 15:26:08,0,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:26:08,2013/05/22 15:26:12,1,0,0,explorer.exe:添付資料(パーツ用変換テーブル）,テスト,,,,テスト,
,2013/05/22 15:26:12,2013/05/22 15:26:13,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:26:14,2013/05/22 15:26:15,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:26:15,2013/05/22 15:27:52,13,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:27:52,2013/05/22 15:27:58,6,0,0,explorer.exe:添付資料(パーツ用変換テーブル）,テスト,,,,テスト,
,2013/05/22 15:27:58,2013/05/22 15:28:04,1,0,1,explorer.exe:PGFL,テスト,,,,テスト,
,2013/05/22 15:28:04,2013/05/22 15:28:05,0,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:28:05,2013/05/22 15:29:31,12,0,22,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:29:31,2013/05/22 15:29:58,4,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:29:58,2013/05/22 15:29:59,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:29:59,2013/05/22 15:30:00,1,0,0,explorer.exe:PGFL,テスト,,,,テスト,
,2013/05/22 15:30:00,2013/05/22 15:30:28,4,0,6,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:30:28,2013/05/22 15:31:36,4,0,67,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:31:36,2013/05/22 15:32:34,8,0,0,explorer.exe:PGFL,テスト,,,,テスト,
,2013/05/22 15:32:34,2013/05/22 15:32:47,4,0,2,explorer.exe:添付資料(パーツ用変換テーブル）,テスト,,,,テスト,
,2013/05/22 15:32:47,2013/05/22 15:32:48,0,0,0,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:32:48,2013/05/22 15:32:49,1,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:32:49,2013/05/22 15:32:50,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:32:50,2013/05/22 15:32:51,1,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:32:51,2013/05/22 15:33:31,8,0,10,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:33:31,2013/05/22 15:33:37,1,0,0,explorer.exe:添付資料(パーツ用変換テーブル）,テスト,,,,テスト,
,2013/05/22 15:33:37,2013/05/22 15:34:45,4,0,93,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:34:45,2013/05/22 15:34:47,1,0,0,firefox.exe:独立是什?意思_日?在?翻?_独立的翻?、含?、?音、用法、参考例句_?江小D日??典 - Mozilla Firefox,テスト,プログラミング,余暇,テスト,テスト,
,2013/05/22 15:34:47,2013/05/22 15:34:54,3,0,6,firefox.exe:Google Translate - Mozilla Firefox,テスト,プログラミング,余暇,テスト,テスト,
,2013/05/22 15:34:54,2013/05/22 15:35:28,1,0,52,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:35:28,2013/05/22 15:36:41,7,0,95,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:36:41,2013/05/22 15:37:08,4,0,3,explorer.exe:添付資料(パーツ用変換テーブル）,テスト,,,,テスト,
,2013/05/22 15:37:08,2013/05/22 15:37:10,1,0,0,bcompare.exe:ogl-srcdata - テキストの比較 - Beyond Compare,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:37:10,2013/05/22 15:37:37,1,0,0,bcompare.exe:REF <--> 添付資料(パーツ用変換テーブル） - フォルダの比較 - Beyond Compare,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:37:37,2013/05/22 15:37:47,6,0,6,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:37:47,2013/05/22 15:37:50,1,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:37:50,2013/05/22 15:37:56,2,0,3,explorer.exe:添付資料(パーツ用変換テーブル）,テスト,,,,テスト,
,2013/05/22 15:37:56,2013/05/22 15:38:04,6,0,8,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:38:04,2013/05/22 15:38:08,2,0,3,explorer.exe:添付資料(パーツ用変換テーブル）,テスト,,,,テスト,
,2013/05/22 15:38:08,2013/05/22 15:38:40,6,0,60,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:38:40,2013/05/22 15:38:42,3,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:38:42,2013/05/22 15:38:44,1,0,0,explorer.exe:添付資料(パーツ用変換テーブル）,テスト,,,,テスト,
,2013/05/22 15:38:44,2013/05/22 15:38:46,2,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:38:46,2013/05/22 15:38:58,6,0,3,excel.exe:Microsoft Excel - 15_定形パターン制御文(BBR)変換.xls,テスト,,,,テスト,
,2013/05/22 15:38:58,2013/05/22 15:38:59,1,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:38:59,2013/05/22 15:39:05,4,0,2,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:39:05,2013/05/22 15:39:13,2,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:39:13,2013/05/22 15:39:14,1,0,0,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:39:14,2013/05/22 15:39:24,5,0,3,excel.exe:Microsoft Excel - 14_定形パターン制御文(SQUARE(6thope))変換.xls,テスト,,,,テスト,
,2013/05/22 15:39:24,2013/05/22 15:39:25,0,0,0,excel.exe:Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:39:25,2013/05/22 15:39:38,5,0,2,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:39:38,2013/05/22 15:39:45,3,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:39:45,2013/05/22 15:39:54,4,0,2,excel.exe:Microsoft Excel - 24_LINE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:39:54,2013/05/22 15:39:56,2,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:39:56,2013/05/22 15:39:58,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:39:58,2013/05/22 15:40:29,4,0,4,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:40:29,2013/05/22 15:42:23,11,0,41,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:42:23,2013/05/22 15:42:49,5,0,3,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:42:49,2013/05/22 15:44:38,22,0,70,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:44:38,2013/05/22 15:44:48,3,0,3,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:44:48,2013/05/22 15:45:30,12,0,9,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:45:30,2013/05/22 15:45:40,3,0,0,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:45:40,2013/05/22 15:45:43,4,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:45:43,2013/05/22 15:46:03,3,0,0,excel.exe:Microsoft Excel - 17_定形パターン制御文(RBR)変換.xls,テスト,,,,テスト,
,2013/05/22 15:46:03,2013/05/22 15:46:05,1,0,0,firefox.exe:Google Translate - Mozilla Firefox,テスト,プログラミング,余暇,テスト,テスト,
,2013/05/22 15:46:05,2013/05/22 15:46:12,0,0,15,firefox.exe:独立是什?意思_日?在?翻?_独立的翻?、含?、?音、用法、参考例句_?江小D日??典 - Mozilla Firefox,テスト,プログラミング,余暇,テスト,テスト,
,2013/05/22 15:46:12,2013/05/22 15:46:24,1,0,0,firefox.exe:前後是什?意思_日?在?翻?_前後的翻?、含?、?音、用法、参考例句_?江小D日??典 - Mozilla Firefox,テスト,プログラミング,余暇,テスト,テスト,
,2013/05/22 15:46:24,2013/05/22 15:46:27,1,0,0,excel.exe:Microsoft Excel - 17_定形パターン制御文(RBR)変換.xls,テスト,,,,テスト,
,2013/05/22 15:46:27,2013/05/22 15:46:38,5,0,1,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:46:38,2013/05/22 15:46:40,1,0,0,excel.exe:Microsoft Excel - 17_定形パターン制御文(RBR)変換.xls,テスト,,,,テスト,
,2013/05/22 15:46:40,2013/05/22 15:46:42,1,0,0,excel.exe:Microsoft Excel - 24_LINE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:46:42,2013/05/22 15:46:47,1,0,0,excel.exe:Microsoft Excel - 15_定形パターン制御文(BBR)変換.xls,テスト,,,,テスト,
,2013/05/22 15:46:47,2013/05/22 15:47:06,2,0,0,excel.exe:Microsoft Excel - 17_定形パターン制御文(RBR)変換.xls,テスト,,,,テスト,
,2013/05/22 15:47:06,2013/05/22 15:47:12,1,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:47:12,2013/05/22 15:47:13,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 15:47:13,2013/05/22 15:47:16,1,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 15:47:16,2013/05/22 15:50:30,21,0,50,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:50:30,2013/05/22 15:52:37,0,0,0,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,テスト,
,2013/05/22 15:54:22,2013/05/22 15:55:30,1,0,0,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,事務,
,2013/05/22 15:55:30,2013/05/22 15:57:26,5,0,3,excel.exe:Microsoft Excel - Q&A管理台帳(PGFL)_20130522_1355.xls,テスト,,,,事務,
,2013/05/22 15:57:26,2013/05/22 15:57:29,3,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,事務,
,2013/05/22 15:57:29,2013/05/22 15:57:30,1,0,0,ipmsg.exe:IPMsg,事務,事務,,,事務,
,2013/05/22 15:57:30,2013/05/22 15:57:36,1,1,5,ipmsg.exe:Send Message,事務,事務,,,事務,
,2013/05/22 15:57:36,2013/05/22 15:57:38,1,0,0,ipmsg.exe:IPMsg,事務,事務,,,事務,
,2013/05/22 15:57:38,2013/05/22 15:57:39,0,0,0,notepad.exe:無題 - メモ帳,事務,,,,事務,
,2013/05/22 15:57:39,2013/05/22 15:57:47,4,0,2,notepad.exe:ipmsg.log - メモ帳,事務,,,,事務,
,2013/05/22 15:57:47,2013/05/22 15:57:50,2,0,3,ipmsg.exe:Send Message,事務,事務,,,事務,
,2013/05/22 15:57:50,2013/05/22 15:57:52,2,0,0,notepad.exe:ipmsg.log - メモ帳,事務,,,,事務,
,2013/05/22 15:57:52,2013/05/22 15:58:43,4,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,事務,
,2013/05/22 15:58:43,2013/05/22 15:58:45,1,0,0,excel.exe:Microsoft Excel - 17_定形パターン制御文(RBR)変換.xls,テスト,,,,事務,
,2013/05/22 15:58:45,2013/05/22 15:58:50,2,1,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,事務,
,2013/05/22 15:58:50,2013/05/22 15:58:51,1,0,0,excel.exe:Microsoft Excel - 15_定形パターン制御文(BBR)変換.xls,テスト,,,,事務,
,2013/05/22 15:58:51,2013/05/22 15:58:52,1,0,0,excel.exe:Microsoft Excel,テスト,,,,事務,
,2013/05/22 15:58:52,2013/05/22 15:58:53,1,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,事務,
,2013/05/22 15:58:53,2013/05/22 15:58:55,1,1,0,excel.exe:Microsoft Excel - 14_定形パターン制御文(SQUARE(6thope))変換.xls,テスト,,,,事務,
,2013/05/22 15:58:55,2013/05/22 15:58:59,3,0,0,excel.exe:Microsoft Excel,テスト,,,,事務,
,2013/05/22 15:58:59,2013/05/22 15:59:00,1,1,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,事務,
,2013/05/22 15:59:00,2013/05/22 15:59:01,1,0,0,excel.exe:Microsoft Excel - 24_LINE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:59:01,2013/05/22 15:59:12,1,0,0,excel.exe:Microsoft Excel,テスト,,,,テスト,
,2013/05/22 15:59:12,2013/05/22 15:59:13,1,0,0,excel.exe:Microsoft Excel - 24_LINE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:59:13,2013/05/22 15:59:15,1,1,0,excel.exe:Microsoft Excel - 17_定形パターン制御文(RBR)変換.xls,テスト,,,,テスト,
,2013/05/22 15:59:15,2013/05/22 15:59:17,3,0,0,excel.exe:Microsoft Excel - 24_LINE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:59:17,2013/05/22 15:59:47,5,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 15:59:47,2013/05/22 15:59:53,2,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 15:59:53,2013/05/22 16:00:31,5,0,0,excel.exe:Microsoft Excel - 24_LINE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 16:00:31,2013/05/22 16:01:19,9,0,0,excel.exe:Microsoft Excel - 24_LINE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 16:01:19,2013/05/22 16:01:44,5,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 16:01:44,2013/05/22 16:01:45,1,0,0,excel.exe:Microsoft Excel - テスト仕様書一覧.xls,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 16:01:45,2013/05/22 16:01:52,2,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 16:01:52,2013/05/22 16:02:11,2,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
,2013/05/22 16:02:11,2013/05/22 16:02:16,1,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 16:02:16,2013/05/22 16:02:26,2,0,0,explorer.exe:OGL_変換仕様書,テスト,,,,テスト,
,2013/05/22 16:02:26,2013/05/22 16:02:28,1,0,0,explorer.exe:SRC,テスト,,,,テスト,
,2013/05/22 16:02:28,2013/05/22 16:02:40,3,0,0,explorer.exe:REF,テスト,,,,テスト,
,2013/05/22 16:02:40,2013/05/22 16:02:41,1,0,0,excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls,テスト,,,,テスト,
,2013/05/22 16:02:41,2013/05/22 16:02:55,2,0,0,excel.exe:Microsoft Excel - DRAWRULE_ACROSSﾃｰﾌﾞﾙ.xls,テスト,,,,テスト,
,2013/05/22 16:02:55,2013/05/22 16:02:59,1,0,0,explorer.exe:REF,テスト,,,,テスト,
,2013/05/22 16:02:59,2013/05/22 16:03:01,1,0,0,excel.exe:Microsoft Excel - 26_SCALE制御文変換.xls,テスト,,,,テスト,
